うみがめ,海亀,一匹・一疋、一頭
うめ,ウメ,一本、一輪、一枝、一朶（だ）[枝一本のこと。主に花の付いた枝で使われる。本来の意味は垂れ下がった枝]、一鉢、一株（かぶ・しゅ）
うめ,梅,一本、一輪、一枝、一朶（だ）[枝一本のこと。主に花の付いた枝で使われる。本来の意味は垂れ下がった枝]、一鉢、一株（かぶ・しゅ）
うらじろ,ウラジロ,一本、一株、一茎（けい・くき）、一枚 [葉で]
うらじろ,裏白,一本、一株、一茎（けい・くき）、一枚 [葉で]
うりいえ,売り家,一軒
うりいえ,売家,一軒
うりや,売り家,一軒
うりや,売家,一軒
うわばき,上履き,⇒ 上靴
うわばき,上履,⇒ 上靴
うんか,ウンカ,一匹・一疋
うんか,浮塵子,一匹・一疋
えい,エイ,一匹・一疋、一尾
えい,鱏,一匹・一疋、一尾
えい,鱝,一匹・一疋、一尾
えいいーでぃー,エイイーディー,一台、一式、一組、一セット
えいいーでぃー,AED［Automated External Defibrillator］,一台、一式、一組、一セット
えいちでぃーでぃー,HD,一バイト［単位→ メガバイト(MB)、ギガバイト(GB)、テラバイト(TB)など］
えいちでぃーでぃー,HDD,一バイト［単位→ メガバイト(MB)、ギガバイト(GB)、テラバイト(TB)など］
えいちでぃーでぃー,HD,一rpm［ 1分間の回転数。7200rpm など]
えいちでぃーでぃー,HDD,一rpm［ 1分間の回転数。7200rpm など]
えーしーぶい,エーシーブイ,⇒ ホバークラフト
えーしーぶい,ACV,⇒ ホバークラフト
えーてぃーえむ,エーティーエム,一台、一基
えーてぃーえむ,ATM,一台、一基
えくすりぶりす,エクスリブリス,一枚、一葉（よう）
えくすりぶりす,Exlibris,一枚、一葉（よう）
えくぼ,靨,一つ
えくぼ,笑窪,一つ
えすぴーばん,エスピー盤,一枚
えすぴーばん,SP盤,一枚
えどゆぶね,江戸湯船,⇒ 湯船
えどゆぶね,江戸湯舟,⇒ 湯船
えのきだけ,エノキダケ,一株、一本、一袋、一パック
えのきだけ,榎茸,一株、一本、一袋、一パック
えび,エビ,一匹・一疋、一尾、一本、一折（おり）
えび,海老,一匹・一疋、一尾、一本、一折（おり）
えび,蝦,一匹・一疋、一尾、一本、一折（おり）
えびがに,エビガニ,一匹・一疋、一尾 [食用に流通する場合などに一尾とも]
えびがに,海老蟹,一匹・一疋、一尾 [食用に流通する場合などに一尾とも]
えびがに,蝦蟹,一匹・一疋、一尾 [食用に流通する場合などに一尾とも]
えびふらい,エビフライ,一本、一つ
えびふらい,海老フライ,一本、一つ
えるぴーばん,エルピー盤,一枚
えるぴーばん,LP盤,一枚
えんしんぶんりき,遠心分離器,一台、一基
えんしんぶんりき,遠心分離機,一台、一基
えんどう,エンドウ,一粒、一莢（さや）、一本、一株、一袋
えんどう,豌豆,一粒、一莢（さや）、一本、一株、一袋
えんまこおろぎ,エンマコオロギ,一匹・一疋
えんまこおろぎ,閻魔蟋蟀,一匹・一疋
おうふくはがき,往復はがき,一枚、一葉（よう）
おうふくはがき,往復葉書,一枚、一葉（よう）
おうふくはがき,往復端書,一枚、一葉（よう）
おうふくはがき,往復はがき,一通、一本、一葉（よう）
おうふくはがき,往復葉書,一通、一本、一葉（よう）
おうふくはがき,往復端書,一通、一本、一葉（よう）
おうむ,オウム,一羽（わ）、一匹・一疋
おうむ,鸚鵡,一羽（わ）、一匹・一疋
おーえいちぴー,オーエイチピー,一台
おーえいちぴー,OHP,一台
おおかみ,オオカミ,一匹・一疋、一頭
おおかみ,狼,一匹・一疋、一頭
おおかみおとこ,おおかみ男,一人、一匹
おおかみおとこ,オオカミ男,一人、一匹
おおかみおとこ,狼男,一人、一匹
おおさんしょううお,オオサンショウウオ,一匹・一疋、一頭
おおさんしょううお,大山椒魚,一匹・一疋、一頭
おおばこ,オオバコ,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おおばこ,車前草,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おおばこ,大葉子,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おか,丘,一丘（きゅう）、一座
おか,岡,一丘（きゅう）、一座
おかぐら,お神楽,⇒ 神楽
おかぐら,御神楽,⇒ 神楽
おかざり,お飾り,一本、一飾（かざり）
おかざり,御飾り,一本、一飾（かざり）
おかざり,御飾,一本、一飾（かざり）
おかず,お数,一品（しな・ひん）、一菜
おかず,お菜,一品（しな・ひん）、一菜
おきかんばん,置き看板,一台、一基、一枚、一面
おきかんばん,置看板,一台、一基、一枚、一面
おきてがみ,置き手紙,一本、一通、一封、一枚、一葉（よう）、一片
おきてがみ,置手紙,一本、一通、一封、一枚、一葉（よう）、一片
おきどけい,置時計,一台
おきどけい,置き時計,一台
おくりな,贈り名,一諡（し）、一つ
おくりな,贈名,一諡（し）、一つ
おくりな,諡,一諡（し）、一つ
おさつ,お札,一枚、一片（へん・ひら）、一束
おさつ,御札,一枚、一片（へん・ひら）、一束
おさめばこ,納箱,一箱、一合（ごう）、一具（ぐ・よろい）
おさめばこ,納め箱,一箱、一合（ごう）、一具（ぐ・よろい）
おしいいれ,押し入れ,一つ
おしいいれ,押入,一つ
おしがみ,押し紙,一枚、一片
おしがみ,押紙,一枚、一片
おじぎ,お辞儀,一度、一回、一つ、一礼
おじぎ,御辞儀,一度、一回、一つ、一礼
おしずし,押し鮨,一箱、一筥、一切（きれ）、一つ
おしずし,押しずし,一箱、一筥、一切（きれ）、一つ
おしどり,オシドリ,一羽（わ）、一匹・一疋、一番（つがい）
おしどり,鴛鴦,一羽（わ）、一匹・一疋、一番（つがい）
おしぼり,お絞り,一本、一枚
おしぼり,御絞,一本、一枚
おしめ,襁褓,一枚
おしめ,御湿,一枚
おじゅう,お重,⇒ 重箱
おじゅう,御重,⇒ 重箱
おしんこ,お新香,一枚、一片、一切（きれ）、一本、一株、一樽
おしんこ,御新香,一枚、一片、一切（きれ）、一本、一株、一樽
おすいもの,お吸い物,⇒ 吸物
おすいもの,お吸物,⇒ 吸物
おすし,お鮨,⇒ すし
おすし,お鮓,⇒ すし
おすし,お寿司,⇒ すし
おせちりょうり,おせち料理,一品、一段、一重（かさね）、一の重・二の重・三の重・与の重・五の重 … … [重箱に詰めて]
おせちりょうり,御節料理,一品、一段、一重（かさね）、一の重・二の重・三の重・与の重・五の重 … … [重箱に詰めて]
おちょうもく,御鳥目,⇒ 鳥目（ちょうもく） ⇒ 銭
おちょうもく,お鳥目,⇒ 鳥目（ちょうもく） ⇒ 銭
おちょこ,お猪口,一個、一つ、一口（こう・く・くち）、一杯 [飲む]、一組 [五個など複数で]
おちょこ,御猪口,一個、一つ、一口（こう・く・くち）、一杯 [飲む]、一組 [五個など複数で]
おつくり,お作り,⇒ 刺身
おつくり,お造り,⇒ 刺身
おつくり,御作り,⇒ 刺身
おつくり,御造り,⇒ 刺身
おつけ,お付け,一杯、一椀・一碗（わん）、一口、一啜（すす）り [飲む様]
おつけ,御付け,一杯、一椀・一碗（わん）、一口、一啜（すす）り [飲む様]
おつけ,御付,一杯、一椀・一碗（わん）、一口、一啜（すす）り [飲む様]
おっとせい,オットセイ,一頭、一匹・一疋、一群（むれ・ぐん）
おっとせい,膃肭臍,一頭、一匹・一疋、一群（むれ・ぐん）
おてふき,お手拭き,一枚
おてふき,御手拭,一枚
おとしぶた,落としぶた,一枚
おとしぶた,落とし蓋,一枚
おながどり,オナガドリ,一羽（わ）、一匹・一疋、一番（つがい）
おながどり,尾長鶏,一羽（わ）、一匹・一疋、一番（つがい）
おはぎ,お萩,一個、一つ
おはぎ,御萩,一個、一つ
おはじき,お弾き,一個、一箱、一袋
おはじき,御弾き,一個、一箱、一袋
おはじき,御弾,一個、一箱、一袋
おびじめ,帯締め,一本、一筋（すじ）、一条（すじ・じょう）
おびじめ,帯締,一本、一筋（すじ）、一条（すじ・じょう）
おびどめ,帯留め,一本・一筋（すじ）・一条（すじ・じょう） [平打紐で]、一個 [平打紐に付ける装飾品で]
おびどめ,帯止め,一本・一筋（すじ）・一条（すじ・じょう） [平打紐で]、一個 [平打紐に付ける装飾品で]
おびどめ,帯留,一本・一筋（すじ）・一条（すじ・じょう） [平打紐で]、一個 [平打紐に付ける装飾品で]
おびどめ,帯止,一本・一筋（すじ）・一条（すじ・じょう） [平打紐で]、一個 [平打紐に付ける装飾品で]
おひなさま,おひな様,⇒ 雛人形
おひなさま,お雛様,⇒ 雛人形
おふだ,お札,一枚、一体
おふだ,御札,一枚、一体
おふれ,お触れ,一枚、一葉（よう）・一片・一通
おふれ,御触れ,一枚、一葉（よう）・一片・一通
おふれ,御触,一枚、一葉（よう）・一片・一通
おぼえがき,覚書,一通、一枚、一葉（よう）
おぼえがき,覚え書き,一通、一枚、一葉（よう）
おまーるえび,オマールエビ,一匹・一疋、一尾、一本
おまーるえび,オマール海老,一匹・一疋、一尾、一本
おまーるえび,オマール蝦,一匹・一疋、一尾、一本
おまっちゃ,お抹茶,⇒ 抹茶
おまっちゃ,御抹茶,⇒ 抹茶
おまもり,お守り,一枚、一個、一体、一尊（そん）
おまもり,御守り,一枚、一個、一体、一尊（そん）
おまもり,御守,一枚、一個、一体、一尊（そん）
おみき,神酒,⇒ 神酒・御酒（みき）
おみき,お神酒,⇒ 神酒・御酒（みき）
おみき,御神酒,⇒ 神酒・御酒（みき）
おみき,大神酒,⇒ 神酒・御酒（みき）
おみくじ,お神籤,一本
おみくじ,御神籤,一本
おみこし,お神輿,⇒ 御輿（みこし）
おみこし,御神輿,⇒ 御輿（みこし）
おむつ,お襁褓,一枚
おむつ,御襁褓,一枚
おもがい,面繋,一掛・一懸（かけ）一本、一筋（すじ）、一条（すじ・じょう）、一具（ぐ）
おもがい,面懸,一掛・一懸（かけ）一本、一筋（すじ）、一条（すじ・じょう）、一具（ぐ）
おもがい,羈,一掛・一懸（かけ）一本、一筋（すじ）、一条（すじ・じょう）、一具（ぐ）
おもがい,面掛,一掛・一懸（かけ）一本、一筋（すじ）、一条（すじ・じょう）、一具（ぐ）
おもだか,オモダカ,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おもだか,沢瀉,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おもだか,面高,一本（ほん・もと）、一茎（けい・くき）、一筋（すじ）、一条（すじ・じょう）、一葉（よう・は）、一群・一叢（むら・そう）・一簇（むら・そう）[群生で]
おもちゃ,おもちゃ,一個、一台、一枚、一体、一機、一つ、一点
おもちゃ,オモチャ、玩具,一個、一台、一枚、一体、一機、一つ、一点
おもり,重り,一個
おもり,錘,一個
おりがみ,折り紙,一枚、一袋、一パック
おりがみ,折紙,一枚、一袋、一パック
おりたたみいす,折り畳み椅子,一脚、一台、一本、一個
おりたたみいす,折りたたみ椅子,一脚、一台、一本、一個
おりたたみすてーじ,折り畳みステージ,一台
おりたたみすてーじ,折りたたみステージ,一台
おりたたみてーぶる,折り畳みテーブル,一脚、一卓、一台
おりたたみてーぶる,折りたたみテーブル,一脚、一卓、一台
おりたたみながづくえ,折り畳み長机,一脚、一台、一本、一枚 [折りたたんで]
おりたたみながづくえ,折りたたみ長机,一脚、一台、一本、一枚 [折りたたんで]
おりづめ,折詰,一折（おり）、一個、一包（つつみ）、一箱、一重（かさね・じゅう）、一人前、一本
おりづめ,折詰め,一折（おり）、一個、一包（つつみ）、一箱、一重（かさね・じゅう）、一人前、一本
おりづめ,折り詰め,一折（おり）、一個、一包（つつみ）、一箱、一重（かさね・じゅう）、一人前、一本
おりづる,折り鶴,一羽、一連、一束
おりづる,折鶴,一羽、一連、一束
おりばこ,折箱,一折（おり）、一箱
おりばこ,折り箱,一折（おり）、一箱
おろしがね,おろし金,一挺［一丁］（ちょう）、一枚、一本
おろしがね,下ろし金,一挺［一丁］（ちょう）、一枚、一本
おろしがね,卸し金,一挺［一丁］（ちょう）、一枚、一本
おわん,お椀,一個、一客、一口（こう・く・くち）、一組、一人前
おわん,お碗,一個、一客、一口（こう・く・くち）、一組、一人前
かいそう,海藻,一本、一株、一房、一枚、一群（むら・ぐん）、一叢（むら・そう）、一簇（むら・そう）、一連（れん・つら）[連なった状態で]、一籠（こ・かご）[籠に入れて]
かいそう,海草,一本、一株、一房、一枚、一群（むら・ぐん）、一叢（むら・そう）、一簇（むら・そう）、一連（れん・つら）[連なった状態で]、一籠（こ・かご）[籠に入れて]
がいとう,街灯,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がいとう,街燈,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がいとう,外灯,一灯、一点、一本、一台、一柱、一筋（すじ）・一条（すじ・じょう） [射す光]
がいとう,外燈,一灯、一点、一本、一台、一柱、一筋（すじ）・一条（すじ・じょう） [射す光]
かいまき,かい巻き,一枚
かいまき,掻い巻き,一枚
かいまき,掻巻,一枚
がいろとう,街路灯,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がいろとう,街路燈,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
かえる,カエル,一匹・一疋
かえる,蛙,一匹・一疋
かえん,火炎,⇒ 炎・焔
かえん,火焔,⇒ 炎・焔
かがりび,かがり火,一基、一炬（きょ）
かがりび,篝火,一基、一炬（きょ）
ががん,鵞眼,⇒ 銭
ががん,鵝眼,⇒ 銭
かき,牡蠣,一枚、一葉
かき,蠣,一枚、一葉
かき,牡蠣,一枚、一個、一匹・一疋、一粒
かき,蠣,一枚、一個、一匹・一疋、一粒
かきおき,書置,一通、一枚、一葉（よう）、一片、一封、一本
かきおき,書き置き,一通、一枚、一葉（よう）、一片、一封、一本
かきごおり,かき氷,一杯、一匙
かきごおり,欠き氷,一杯、一匙
かきごおり,欠氷,一杯、一匙
かきつけ,書付,一通、一枚、一葉（よう）、一片、一封、一本
かきつけ,書き付け,一通、一枚、一葉（よう）、一片、一封、一本
かきふらい,カキフライ,一個
かきふらい,牡蠣フライ,一個
かきぼうき,かき箒,一本、一柄（へい・え・から）
かきぼうき,掻き箒,一本、一柄（へい・え・から）
かきぼうき,掻箒,一本、一柄（へい・え・から）
かけうどん,かけ饂飩,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけうどん,掛けうどん,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけうどん,掛け饂飩,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけうどん,掛饂飩,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけえり,掛け襟,一枚、一掛（かけ）
かけえり,掛襟,一枚、一掛（かけ）
かけえり,掛け衿,一枚、一掛（かけ）
かけえり,掛衿,一枚、一掛（かけ）
かけがみ,懸け紙,一枚・一葉（よう）
かけがみ,懸紙,一枚・一葉（よう）
かけじく,掛け軸,一本、一幅（ふく）[掛けた状態や、作品に重きを置いてを言うことが多い]、一軸（じく）[巻いた状態を言うことが多い]、一幀（てい・とう）、一掛（かけ）、一対 [二本で]
かけじく,掛軸,一本、一幅（ふく）[掛けた状態や、作品に重きを置いてを言うことが多い]、一軸（じく）[巻いた状態を言うことが多い]、一幀（てい・とう）、一掛（かけ）、一対 [二本で]
かけそば,かけ蕎麦,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけそば,掛けそば,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけそば,掛け蕎麦,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけそば,掛蕎麦,一杯、一丁、一人前、一啜（すす）り [食べる様]
かけどけい,掛け時計,一台
かけどけい,掛時計,一台
かけぶとん,掛け布団,一枚
かけぶとん,掛布団,一枚
かけもの,掛け物,一本、一幅（ふく）[掛けた状態や、作品に重きを置いてを言うことが多い]、一軸（じく）[巻いた状態を言うことが多い]、一幀（てい・とう）、一掛（かけ）、一対 [二本で]
かけもの,掛物,一本、一幅（ふく）[掛けた状態や、作品に重きを置いてを言うことが多い]、一軸（じく）[巻いた状態を言うことが多い]、一幀（てい・とう）、一掛（かけ）、一対 [二本で]
かけや,掛けや,一挺［一丁］（ちょう）、一本
かけや,掛け矢,一挺［一丁］（ちょう）、一本
かけや,掛矢,一挺［一丁］（ちょう）、一本
かご,籠,一個、一つ、一籠、一合[蓋がついて]、一梱（こり）、一口（こう・く・くち）
かご,篭,一個、一つ、一籠、一合[蓋がついて]、一梱（こり）、一口（こう・く・くち）
がざみ,ガザミ,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚
がざみ,蝤蛑,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚
かざりだな,飾棚,一台、一基、一脚
かざりだな,飾り棚,一台、一基、一脚
がすこんろ,ガスコンロ,一台、一口（くち）、一基、一据（すえ）
がすこんろ,ガス焜炉,一台、一口（くち）、一基、一据（すえ）
かすたー,カスター,一個、一口（こう・く・くち）
かすたー,キャスター,一個、一口（こう・く・くち）
がすとう,ガス灯,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がすとう,ガス燈,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がすとう,瓦斯灯,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
がすとう,瓦斯燈,一灯、一点、一本、一台、一柱、一基、一筋（すじ）・一条（すじ・じょう） [射す光や、柱が連なって]、一列 [柱が連なって]
かずとりき,数取器,一個、一台
かずとりき,数取り器,一個、一台
かずのこ,カズノコ,一腹（はら）[左右二本で。一本を片腹とも]、一枚、一本、一羽（はね） [片腹で。片腹丸ごとを一本羽とも] 、一欠（かけ）、一片（かけ）、一粒
かずのこ,数の子,一腹（はら）[左右二本で。一本を片腹とも]、一枚、一本、一羽（はね） [片腹で。片腹丸ごとを一本羽とも] 、一欠（かけ）、一片（かけ）、一粒
かすみあみ,かすみ網,一枚、一張（はり）
かすみあみ,カスミ網,一枚、一張（はり）
かすみあみ,霞網,一枚、一張（はり）
かせっとこんろ,カセットコンロ,一台
かせっとこんろ,カセット焜炉,一台
かたがき,肩書き,一つ
かたがき,肩書,一つ
かたかけ,肩掛け,一枚、一筋（すじ）、一条（すじ・じょう）
かたかけ,肩掛,一枚、一筋（すじ）、一条（すじ・じょう）
かたつむり,カタツムリ,一匹・一疋
かたつむり,蝸牛,一匹・一疋
かたなかけ,刀掛（刀架,一架、一基
かたなかけ,とうか）,一架、一基
かたびら,帷,一枚、一張（はり）
かたびら,帷子,一枚、一張（はり）
がちょう,ガチョウ,一羽、一匹・一疋
がちょう,鵞鳥,一羽、一匹・一疋
かつお,カツオ,一匹・一疋、一尾、一本、一節（ふし）、一切（きれ）
かつお,鰹,一匹・一疋、一尾、一本、一節（ふし）、一切（きれ）
かつお,堅魚,一匹・一疋、一尾、一本、一節（ふし）、一切（きれ）
かつお,松魚,一匹・一疋、一尾、一本、一節（ふし）、一切（きれ）
かつおぎ,鰹木,一本
かつおぎ,堅緒木,一本
かつおぎ,堅魚木,一本
かつおぎ,勝男木,一本
かつおぎ,葛尾木,一本
かつおぶし,かつお節,一本、一節（ふし）、一連、一束、一対、一折（おり）、一台、一片（へん）・一掴（つかみ）・一摘（つまみ）[削り節で]、一袋、一パック
かつおぶし,鰹節,一本、一節（ふし）、一連、一束、一対、一折（おり）、一台、一片（へん）・一掴（つかみ）・一摘（つまみ）[削り節で]、一袋、一パック
かつおぶね,かつお船,一艘（そう）、一隻（せき）、一杯・一盃（はい）
かつおぶね,カツオ船,一艘（そう）、一隻（せき）、一杯・一盃（はい）
かつおぶね,鰹船,一艘（そう）、一隻（せき）、一杯・一盃（はい）
かっぱ,カッパ,一着、一枚、一領
かっぱ,合羽,一着、一枚、一領
かっぷあんどそーさー,カップアンドソーサー,一組、一客
かっぷあんどそーさー,カップ & ソーサー,一組、一客
かとりせんこう,蚊取り線香,一巻（まき・かん）、一枚、一本
かとりせんこう,蚊取線香,一巻（まき・かん）、一枚、一本
かなすき,金鋤,一挺［一丁］（ちょう）、一本、一口（こう・く）、一柄（へい・え・から・つか）
かなすき,鉄鋤,一挺［一丁］（ちょう）、一本、一口（こう・く）、一柄（へい・え・から・つか）
かなづち,金槌,一挺［一丁］（ちょう）、一本
かなづち,金鎚,一挺［一丁］（ちょう）、一本
かなづち,鉄槌,一挺［一丁］（ちょう）、一本
かなづち,鉄鎚,一挺［一丁］（ちょう）、一本
かに,カニ,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚、一肩（かた）[タラバガニ・ズワイガニなどの片側の脚だけをまとめて]、一輩（はい）、一折（おり）
かに,蟹,一匹・一疋、一杯・一盃（はい） [主に食材・商品として]、一尾、一枚、一肩（かた）[タラバガニ・ズワイガニなどの片側の脚だけをまとめて]、一輩（はい）、一折（おり）
かにのぬけがら,カニの抜け殻,一個、一つ
かにのぬけがら,蟹の抜け殻（抜殻,一個、一つ
かにのぬけがら,脱け殻,一個、一つ
かにのぬけがら,脱殻）,一個、一つ
かば,カバ,一頭、一匹・一疋
かば,河馬,一頭、一匹・一疋
かばね,屍,一体、一人（り／たり・にん） [身元が分かって]、一柱（はしら）
かばね,尸,一体、一人（り／たり・にん） [身元が分かって]、一柱（はしら）
かばん,カバン,一本、一個、一つ、一荷 [荷物を入れた特に大型のもので]
かばん,鞄,一本、一個、一つ、一荷 [荷物を入れた特に大型のもので]
かぶ,カブ,一玉、一個、一本、一株、一把（わ）、一束（たば）
かぶ,蕪,一玉、一個、一本、一株、一把（わ）、一束（たば）
かふすぼたん,カフスボタン,一組、一対（つい）、一個
かふすぼたん,カフス釦,一組、一対（つい）、一個
かぶと,兜,一頭（かしら・ず・とう）、一領、一刎（はね）[敵の兜首]、一羽（はね）[味方の兜]、一飾（かざり）・一具（ぐ） [端午の節句などの飾り物一式で]
かぶと,甲,一頭（かしら・ず・とう）、一領、一刎（はね）[敵の兜首]、一羽（はね）[味方の兜]、一飾（かざり）・一具（ぐ） [端午の節句などの飾り物一式で]
かぶと,冑,一頭（かしら・ず・とう）、一領、一刎（はね）[敵の兜首]、一羽（はね）[味方の兜]、一飾（かざり）・一具（ぐ） [端午の節句などの飾り物一式で]
かぶとがに,カブトガニ,一匹・一疋
かぶとがに,甲蟹,一匹・一疋
かぶとむし,カブトムシ,一匹・一疋、一頭（とう） [『頭』については「蝶」の項目参照 ⇒]
かぶとむし,かぶと虫、甲虫,一匹・一疋、一頭（とう） [『頭』については「蝶」の項目参照 ⇒]
かぼちゃ,カボチャ,一個、一玉、一本、一株
かぼちゃ,南瓜,一個、一玉、一本、一株
かまきり,カマキリ,一匹・一疋
かまきり,螳螂,一匹・一疋
かまきり,蟷螂,一匹・一疋
かましき,釜敷,一枚
かましき,釜敷き,一枚
かみきりむし,カミキリムシ,一匹・一疋
かみきりむし,カミキリ虫,一匹・一疋
かみきりむし,かみきり虫,一匹・一疋
かみきりむし,蠰,一匹・一疋
かみきりむし,髪切り虫,一匹・一疋
かみきりむし,髪切虫,一匹・一疋
かみきりむし,天牛,一匹・一疋
かみくず,紙くず,一片（へん）、一つ、一個
かみくず,紙屑,一片（へん）、一つ、一個
かみしで,紙四手,⇒ 紙垂（しで）
かみしで,紙垂,⇒ 紙垂（しで）
かめ,瓶,一口（こう・く・くち）、一個、一瓶、一甕（かめ・おう）、一壺（こ）
かめ,甕,一口（こう・く・くち）、一個、一瓶、一甕（かめ・おう）、一壺（こ）
かめ,カメ,一匹・一疋、一頭
かめ,亀,一匹・一疋、一頭
かも,カモ,一羽、一番（つがい） [雄雌二羽で]
かも,鴨,一羽、一番（つがい） [雄雌二羽で]
かもしか,カモシカ,一頭、一匹・一疋
かもしか,氈鹿,一頭、一匹・一疋
かもしか,羚羊,一頭、一匹・一疋
かものはし,カモノハシ,一頭、一匹・一疋
かものはし,鴨の嘴,一頭、一匹・一疋
かものはし,鴨嘴,一頭、一匹・一疋
かもめ,カモメ,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）、一団（だん）
かもめ,鷗,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）、一団（だん）
かもめ,鴎,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）、一団（だん）
かや,蚊帳,一張（はり・ちょう）、一帳（ちょう）、一条（じょう）、一垂（たれ）、一枚、一吊（つり）
かや,蚊屋,一張（はり・ちょう）、一帳（ちょう）、一条（じょう）、一垂（たれ）、一枚、一吊（つり）
かや,蟵,一張（はり・ちょう）、一帳（ちょう）、一条（じょう）、一垂（たれ）、一枚、一吊（つり）
かや,カヤ,一本、一把、一束
かや,茅,一本、一把、一束
かや,萱,一本、一把、一束
からおけ,空オケ,一曲、一節（せつ・ふし）、一番
からおけ,カラオケ,一曲、一節（せつ・ふし）、一番
からおけせっと,空オケセット,一台、一式、一セット
からおけせっと,カラオケセット,一台、一式、一セット
からおけぼっくす,空オケボックス,一軒、一店、一部屋、一室
からおけぼっくす,カラオケボックス,一軒、一店、一部屋、一室
からかさ,傘,一本、一張（はり）、一柄（へい・え・から）、一骨[骨の本数で]
からかさ,唐笠,一本、一張（はり）、一柄（へい・え・から）、一骨[骨の本数で]
からかさ,唐傘,一本、一張（はり）、一柄（へい・え・から）、一骨[骨の本数で]
からす,カラス,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）[群れで]、一団（だん）[群れで]
からす,烏,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）[群れで]、一団（だん）[群れで]
からす,鴉,一羽（わ）、一匹・一疋、一翼（は・はね・よく）、一翅（し）、一番（つがい）、一羽撃・羽搏（はばたき） [はばたく動作のこと]、一群（ぐん・むれ）[群れで]、一団（だん）[群れで]
がらす,ガラス,一枚 [板状で]、一函（はこ）・一ケース [物流の単位で]
がらす,硝子,一枚 [板状で]、一函（はこ）・一ケース [物流の単位で]
からすき,犂,一枚、一挺［一丁］（ちょう）
からすき,唐鋤,一枚、一挺［一丁］（ちょう）
からすき,唐すき,一枚、一挺［一丁］（ちょう）
がらすど,ガラス戸,一枚、一面
がらすど,硝子戸,一枚、一面
がらすまど,ガラス窓,一枚、一面
がらすまど,硝子窓,一枚、一面
からすみ,カラスミ,一腹（はら）[左右二本で。一本を片腹とも]、一本、一切（きれ）、一片
からすみ,鱲,一腹（はら）[左右二本で。一本を片腹とも]、一本、一切（きれ）、一片
からすみ,鱲子,一腹（はら）[左右二本で。一本を片腹とも]、一本、一切（きれ）、一片
からつきかき,殻つき牡蠣,一枚、一個、一匹・一疋
からつきかき,殻付き牡蠣,一枚、一個、一匹・一疋
かりはらいき,刈払機,一台
